Time,No. Steps,Total Reward,final_position,Episode Length
0.020447731018066406,433,-8.79999999999993,0.012654223347042075,400
Time,No. Steps,Total Reward,final_position,Episode Length
0.0,3509,-8.900000000000443,0.047453337551407786,2127
Time,No. Steps,Total Reward,final_position,Episode Length
0.015625953674316406,150,55.289999999999935,0.09933565327428029,91
0.0,150,55.289999999999935,0.09933565327428029,91
Time,No. Steps,Total Reward,final_position,Episode Length
0.0,150,55.289999999999935,0.09933565327428029,91
Time,No. Steps,Total Reward,final_position,Episode Length
0.015618562698364258,150,55.289999999999935,0.09933565327428029,91
0.015616178512573242,7999,55.289999999999935,0.09933565327428029,91
0.0,16058,55.289999999999935,0.09933565327428029,91
0.0,24036,57.74999999999996,0.09585574185384373,96
0.01755237579345703,32510,21.195000000000046,0.1372983233154065,420
0.0,40580,55.289999999999935,0.09933565327428029,91
0.01562952995300293,48567,55.289999999999935,0.09933565327428029,91
0.0,56722,55.289999999999935,0.09933565327428029,91
0.0,64873,55.289999999999935,0.09933565327428029,91
0.00836634635925293,72960,55.289999999999935,0.09933565327428029,91
0.015624046325683594,80862,55.289999999999935,0.09933565327428029,91
Time,No. Steps,Total Reward,final_position,Episode Length
0.0,30,55.289999999999935,0.09933565327428029,91
0.0,5459,55.289999999999935,0.09933565327428029,91
