Time,No. Steps,Total Reward,final_position,Episode Length
0.0,503778,2.0,0.1372983233154065,446
0.0,511074,3.0,0.07877254033533691,179
0.015621423721313477,518692,2.0,0.1372983233154065,446
0.015624523162841797,526247,2.0,0.1372983233154065,456
0.015631437301635742,533872,2.0,0.09965200885795635,449
0.0,541452,2.0,0.09965200885795635,448
0.015630245208740234,549058,2.0,0.1372983233154065,447
0.015609979629516602,556139,1.0,0.09933565327428029,92
0.01564812660217285,563706,2.0,0.1372983233154065,438
0.015639543533325195,571363,2.0,0.1372983233154065,434
0.015592575073242188,579060,2.0,0.1372983233154065,434
0.015626907348632812,586711,2.0,0.1372983233154065,435
0.01563239097595215,594303,2.0,0.1372983233154065,435
0.015649080276489258,602095,4.0,0.1372983233154065,544
0.015628337860107422,609522,3.0,0.053147738057576714,282
0.015591621398925781,617389,4.0,0.10249920911104081,611
0.00911402702331543,625006,2.0,0.1372983233154065,446
0.01560664176940918,632413,9.0,0.48149319835495097,277
0.015630483627319336,639991,2.0,0.1372983233154065,440
0.015650510787963867,647507,2.0,0.1372983233154065,440
0.015625,655136,2.0,0.1372983233154065,435
0.0,662761,2.0,0.1372983233154065,434
0.015608787536621094,670076,1.0,0.049667826637140144,213
0.015622854232788086,679941,10.0,0.4049351471053464,2038
0.015622854232788086,687708,4.0,0.1372983233154065,511
0.01563405990600586,695383,2.0,0.1372983233154065,440
0.015629053115844727,703045,2.0,0.1372983233154065,441
0.01562786102294922,710658,2.0,0.1372983233154065,443
0.015621185302734375,718350,2.0,0.1372983233154065,446
0.015596389770507812,726076,2.0,0.1372983233154065,451
0.015624523162841797,735919,3.0,0.1372983233154065,2117
0.015624284744262695,745722,4.0,0.22840873141410947,1977
0.015615701675415039,753649,10.0,0.4049351471053464,663
0.015601634979248047,761367,4.0,0.22840873141410947,473
0.015653610229492188,769103,4.0,0.22840873141410947,472
0.0,776818,4.0,0.22840873141410947,480
0.015634775161743164,784754,10.0,0.42708003796267,644
0.015630722045898438,792471,4.0,0.22840873141410947,462
0.015631437301635742,800195,4.0,0.22840873141410947,466
0.015613555908203125,807591,9.0,0.4432141727301487,312
0.015617132186889648,820212,9.0,0.4049351471053464,4155
0.0,827920,4.0,0.22840873141410947,473
0.015602827072143555,835747,4.0,0.22840873141410947,567
0.015627384185791016,843334,4.0,0.22840873141410947,471
0.015674114227294922,851036,4.0,0.22840873141410947,468
0.015624284744262695,859381,5.0,0.2840873141410946,913
0.0,867376,9.0,0.4049351471053464,678
0.01563262939453125,874965,2.0,0.1372983233154065,434
0.015623331069946289,882472,2.0,0.1372983233154065,423
0.0,890042,2.0,0.1372983233154065,423
0.01562976837158203,897638,2.0,0.09965200885795635,443
0.0,905336,2.0,0.10408098702942106,456
0.0,912947,4.0,0.1372983233154065,528
0.01560831069946289,920645,4.0,0.1372983233154065,537
0.015546321868896484,927783,3.0,0.09870294210692819,211
0.01564955711364746,935469,3.0,0.1879152167035748,451
0.01562047004699707,943116,3.0,0.1879152167035748,457
0.01562952995300293,950703,3.0,0.1879152167035748,457
0.0,958309,3.0,0.1879152167035748,457
0.0,965716,4.0,0.21607086365074343,267
0.0,978884,3.0,0.1879152167035748,4464
0.015622854232788086,986468,3.0,0.1512179689971528,467
0.015626192092895508,994134,4.0,0.22840873141410947,470
0.01564764976501465,1001855,4.0,0.22840873141410947,469
0.0,1009676,10.0,0.4201202151217969,561
0.015607118606567383,1017355,4.0,0.22840873141410947,469
0.015624761581420898,1025000,4.0,0.22840873141410947,484
0.015631914138793945,1032803,4.0,0.1512179689971528,586
0.0,1040010,3.0,0.09870294210692819,151
0.015624046325683594,1047785,12.0,0.4049351471053464,612
0.015623331069946289,1055616,4.0,0.1512179689971528,589
0.0,1063183,3.0,0.1879152167035748,440
0.015622854232788086,1070786,3.0,0.1512179689971528,456
0.015631675720214844,1078292,2.0,0.10028472002530844,450
0.007085084915161133,1085928,3.0,0.1512179689971528,454
0.005071401596069336,1093557,3.0,0.1512179689971528,454
0.015613555908203125,1101148,3.0,0.1512179689971528,471
0.0,1108286,3.0,0.09617209743751977,148
0.015614509582519531,1115869,3.0,0.1879152167035748,470
0.015624523162841797,1123441,3.0,0.1879152167035748,457
0.01563715934753418,1130682,4.0,0.22840873141410947,475
0.0,1138095,3.0,0.1879152167035748,465
0.015616416931152344,1145570,3.0,0.1879152167035748,456
0.015615463256835938,1152984,3.0,0.1879152167035748,455
0.0,1162870,3.0,0.21480544131603924,2158
0.015617132186889648,1170413,3.0,0.1879152167035748,457
0.0,1178617,10.0,0.4175893704523885,932
0.0,1186135,3.0,0.1879152167035748,451
0.015623331069946289,1193816,4.0,0.22840873141410947,493
0.0,1201751,4.0,0.22840873141410947,644
0.015630722045898438,1209571,4.0,0.1879152167035748,664
0.015618085861206055,1217157,3.0,0.1879152167035748,449
0.01562809944152832,1224816,3.0,0.1879152167035748,449
0.01564788818359375,1232725,10.0,0.4175893704523885,646
0.015625715255737305,1240391,3.0,0.1879152167035748,456
