Time,No. Steps,Total Reward,final_position,Episode Length
0.010752439498901367,4105337,25.0,1.0,267
0.010883569717407227,4117862,25.0,1.0,274
0.014022350311279297,4130844,25.0,1.0,267
0.023272991180419922,4144298,25.0,1.0,265
0.010946273803710938,4157595,15.0,0.7801328693451439,290
0.014219522476196289,4170222,25.0,1.0,270
0.045079946517944336,4183670,25.0,1.0,268
0.010691404342651367,4196314,25.0,1.0,268
0.014399528503417969,4209037,25.0,1.0,269
0.014278650283813477,4222390,25.0,1.0,268
0.014161348342895508,4234979,25.0,1.0,272
0.049601078033447266,4248432,25.0,1.0,275
0.04259014129638672,4261363,12.0,0.6469471686175261,176
0.014055490493774414,4274503,25.0,1.0,270
0.04673004150390625,4288040,25.0,1.0,270
0.014295339584350586,4301322,25.0,1.0,271
0.014502763748168945,4314177,25.0,1.0,265
0.03807520866394043,4327560,25.0,1.0,269
0.02506709098815918,4341167,25.0,1.0,270
0.018387317657470703,4354492,25.0,1.0,313
0.018030166625976562,4367308,25.0,1.0,269
0.01425623893737793,4380650,25.0,1.0,270
0.014821052551269531,4393997,25.0,1.0,289
0.04847979545593262,4406619,9.0,0.4789623536855426,132
0.042760610580444336,4420041,25.0,1.0,268
0.01776123046875,4432492,25.0,1.0,269
0.014636993408203125,4446026,25.0,1.0,267
0.018414020538330078,4458691,25.0,1.0,271
0.015016555786132812,4471318,25.0,1.0,268
0.03133201599121094,4484857,25.0,1.0,268
0.01477193832397461,4497919,25.0,1.0,268
0.014395713806152344,4510651,25.0,1.0,271
0.04680824279785156,4524168,25.0,1.0,269
0.014055967330932617,4537466,25.0,1.0,270
0.014277458190917969,4550655,25.0,1.0,270
0.014379501342773438,4563375,25.0,1.0,268
0.014062881469726562,4576317,25.0,1.0,272
0.04607367515563965,4589860,25.0,1.0,269
0.040483713150024414,4602753,12.0,0.640303701360329,178
0.010621070861816406,4615893,25.0,1.0,312
0.019387006759643555,4628506,25.0,1.0,270
